province,n_official_name,ori_experience,description,company_description,experience,industry,domain,title_jd,common_name,title,district,start_date,company_address,location,source,type,ori_district,end_date,salary
上海,深圳伊欧陆微电子系统有限公司,不限,岗位职责：1、组织和指导新方案中射频部分的评估和集成工作。2、负责项目RF部分的调试工作，确保RF指标和性能满足公司和客户要求。3、参与售前的支持，为客户解答射频应用的相关技术问题。4、解决售后服务中出现的射频问题5、相关技术文档、装机文档和培训资料的编写、整理和总结。6、为公司的相关部门以及客户提供技术支持7、需要出差任职要求：1、全日制本科，微电子、半导体物理、微波、射频等相关专业，硕士以上学历2、扎实的RF理论知识，对阻抗线、Smith圆图、阻抗匹配、EMC等理解透彻。3、能够熟练使用各种射频仪表并进行仪表的校准。4、学习能力强5、吃苦耐劳，正直诚信。6、英语读写能力良好7、有3年以上相关工作经验者优先,深圳伊欧陆微电子系统有限公司是一家致力于半导体晶圆在片测...,不限,不限,招聘,射频应用工程师(深圳伊欧...,,射频应用工程师(深圳伊欧陆微电子系统有限公司),上海,2017-04-12,,,猎聘网,全职,不限,2017-07-02,4001-6000
上海,"华勤通讯技术有限公司,华勤通讯",3-5年,"工作职责： 1、负责无线通信终端产品射频部分的研发工作； 2、保证整体射频电路设计指标的按期实现并满足可靠性和一致性要求； 3、和其它部门密切协作，保证整个产品的相关目标按期实现； 4、设计方案所采用元器的选择和成本控制； 任职要求： 1、电子工程、通信、微波等相关专业本科及以上学历； 2、至少一年手机射频开发经验； 3、熟悉射频系统及射频电路设计、调试方法，对射频模块及数字通信有深入了解； 4、具备良好的英语沟通能力，进取心强，有良好的学习和创新能力； 5、良好的团队协作精神，善于与人沟通，能够承受工作压力。 ,Boss 熊滨 15k-22k 诚聘", ,3-5年,计软/通信/互联网/电子,招聘,射频工程师(地铁周边),华勤通讯,射频工程师(地铁周边),浦东新区,2017-04-14,上海市浦东新区张江高科科苑路399号1号楼,上海市浦东新区张江高科科苑路399号1号楼,看准网,全职,浦东新区,2017-05-14,15000-22000
上海,知名日企急招,不限,一．射频电路工程师 （1名）岗位要求：1.大学专科及以上学历，电子通信等相关专业2.熟悉射频的基本原理，有较强的逻辑分析能力，动手能力强3.能够使用电路仿真软件及PCB布板软件4.日语或英语读写熟练，听说良好5.性格开朗，沟通能力强，能较快融入团体6.有2年以上相,,不限,仪器仪表及工业自动化/汽车/摩托车（制造/维护/配件/销售/服务/租赁）/电子技术/半导体/集成电路,招聘,射频电路工程师&&&天线...,知名日企急招,射频电路工程师&&&天线工程师,上海,2017-04-13,上海,上海,智联卓聘,全职,上海,2017-05-23,20000-99999999
上海,博通集成电路上海有限公司,不限,职位描述：职位：射频与硬件应用工程师岗位职责：1.参与无线通信芯片产品的功能定义及参考方案开发2.芯片评估板原理图、版图设计及芯片的测试验证3.硬件应用手册编写及终端客户技术支持任职要求：1.电子工程相关专业本科及以上学历，有高频设计经验者优先2.熟练掌握板级电路设计，熟练使用PADS或PROTEL等版图设计软件3.了解常用测试仪器，具有音频、射频调试经验者优先4.具有一定的软件编程能力，有硬件驱动开发或Labview开发经验者优先5.工作积极主动，责任心强，富于团队合作精神，有良好的沟通协调能力职能类别：电路工程师/技术员(模拟/数字)测试工程师,博通集成电路（上海）有限公司是无线通讯领域的芯片设计公司，主要采用国际领先的RF-CMOS技术设计开发单片集成射频收发器及相关产品，通讯载波频率涵盖900-MHz和2.4-GHz的ISM频段及5.8-GHz的UNII频段。产品可广泛应用于网络电话，无绳电话，手机，工业控制，无线读表，多媒体，无线安保，射频双向遥控器，玩具及游戏操纵等。博通公司于2005年2月成立，总部位于上海浦东张江高科技园区。博通公司的核心团队在美国集成电路工业界积累有40余年丰富的管理经验和先进技术，尤其在高速集成电路、模拟信号集成电路、RF收发器设计及无线通讯系统领域具有国际领先水平，他们曾在美国著名无线通讯公司成功研制出可量产的无线局域网5.8-GHzCMOS零中频射频收发器，在美国拥有十余项关于射频及模拟电路设计的专利。博通公司在短短的一年多时间里，已成功开发了单片集成的2.4-GHz和5.8-GHzCMOS射频收发器。博通公司致力于成为国际领先的CMOS射频芯片设计公司。,不限,通信/光通讯,招聘,射频与硬件应用工程师,博通集成电路（上海）有限公司,射频与硬件应用工程师,上海,2017-04-13,上海浦东张江高科技园区科苑路1278号3A,不限,OFweek人才网,全职,不限,2017-10-13,8000-12000
上海,SGS通标标准技术服务有限公司,1年以上,职位描述： - 负责客户案件的跟进，项目进度安排， 项目的程序优化； - 更新标准及标准阅读，创建相应的SOP并对测试工程师进行培训； - 解答客户的咨询，客户方面的技术支持等； - 上级安排的其它事宜。 职位要求: - 理工科本科及以上学历，无线电相关专业优先考虑； - 至少同类工作两年以上，有EMC和RF方面的测试经验 - 对各国的EMC和RF标准有了解，特别对FCC、CE、IC、RCM、MIC方面熟悉和有实际操作经验； - 有很强的客户意识，有成功解决过客户方面问题的经验和技巧； - 英语4级以上，读写熟练。,,"1-3年,3-5年,5-10年,10年以上",广告,招聘,RF射频测试工程师,,RF射频测试工程师,上海,2017-04-13,上海市徐汇区宜山路900号B座15楼,上海市徐汇区宜山路900号B座15楼,数字英才网,全职,,2017-05-28,5000-5999
上海,微创医疗器械上海有限公司,2年,岗位职责：     1. 负责医疗电子产品中低频，射频通信系统设计以及电路调试、逻辑设计、Firmware设计工作；   2. 管理设备制造供应商，按期推出产品。      岗位要求：     1. 动手能力强，对技术有激情，能够快速的定位和解决问题，热爱本职工作，热爱生活；   2. 电子工程专业，熟知通信原理，模拟电子线路基础扎实，掌握基本电磁场理论，有低频射频电路设计经验者佳（135K RFID）；   3. 有数字逻辑（FPGA）和MCU等嵌入式系统的系统级的设计经验者佳 ；  4. 熟悉USB接口，有相关的产品设计经验者佳；  5. 有二类以上医疗电子产品开发经验者或者射频IC设计经验者佳；  第1条、第2条不符合者请勿投。,"微创医疗器械（上海）有限公司， 由留美科学家常兆华博士创办于一九九八年五月，现已成为由Otsuka Pharmaceutical Corporation （大冢制药株式会社）、WeTron Capital China Limited （中国微创投资管理有限公司）、SIIC MedTech Health Products Limited （上实医药健康产品有限公司）等投资的外商合资企业，主要从事各种高科技微创伤介入医疗产品的研究、制造、销售和服务，公司被认定为上海高新技术企业。    上海微创生命科技有限公司（Shanghai Microport Lifescience Co., Ltd）由微创医疗器械（上海）有限公司于2008年4月在上海国际医学园产、学、研基地（医谷；现代商务园）投资设立。作为微创公司旗下全资子公司，微创生命科技主营业务为研发、生产、经营与监测和治疗糖尿病有关的各类医疗器材。  2008年6月在正式完成圣唐品牌胰岛素泵业务的收购后，微创已推出最新型胰岛素泵——圣唐A型胰岛素泵。在秉承于延续微创“一个属于医生与病人的品牌”观基础上，微创生命科技将凭借专业化的管理和成熟的运作模式继续不断推出更多更适合中国人的糖尿病治疗器材。  微创，在领跑国产介入医疗器械产品多年后，将持续关注您的血糖健康，用高品质的产品和服务来成为您的血糖管理伙伴。",1-3年,医疗、医院、护士/医生、卫生服务,招聘,射频工程师-上海,,射频工程师-上海,上海,2017-04-13,上海浦东新区张江高科技园区牛顿路501号,上海浦东新区张江高科技园区牛顿路501号,中国药业人才网,全职,上海,2017-07-05,0-1
上海,昌硕科技上海有限公司,应届毕业生," 工作职责：1.针对手持产品的射频电路天线设计，承接客户研发项目 2.射频电路分析测试及除错, 产线测试架设及除错 3.天线实验室量测, 相关问题分析4. RF测试段不良设备治具的维修 5. RF OTA良率追踪及日,周报表制作确认 6. RF测试冶具的改善,耗材报废率的降低任职资格：1.本科以上学历，电机,电子,通信专业2.CET四级以上3.射频相关工作经验一年以上优先录取",>,1年以下,机械/设备/技工,招聘,手机射频工程师（RD）,昌硕科技（上海）有限公司,手机射频工程师（RD）,浦东新区,2017-04-14,上海市 上海 浦东新区 上海市浦东新区秀沿路3668号,上海-上海-浦东新区,智聪人才网,全职,浦东新区,2018-01-01,0-1
上海,null,6年以上,电子 电路 微波 射频 通信技术专业,"负责华东区销售工作，包括发掘新客户、新机会，客户关系维护，商务谈判，客户订单确认，客户需求预测，备货，回款等，收集市场/客户信息
大学本科以上学历， 电子/电路/微波/射频技术专业, 2-3年客户销售经验优先，熟悉使用射频仪器者优先考虑.
 良好的英语听说读写能力，良好的沟通能力，理解能力，销售能力，独立处理事情能力， 吃苦耐劳、积极主动、勤奋和团队合作精神，可以经常出差
","5-10年,10年以上",,招聘,射频销售工程师,null,射频销售工程师,上海,2017-04-13,深圳市南山区石洲中路市长交流中心1014室,上海,528招聘网,全职,上海,2017-10-13,0-1
上海,上海与德通讯技术有限公司,5年以上,岗位职责：1、射频设计工作为了降低设计风险、保产品设计质量和项目进度，按照开发流程根据项目进度要求独立完成主板系统评估与设计、射频电子器件评估与选型、射频原理图设计和PCB设计。2、射频调试工作为了保证设计质量，按照公司流程规范，独立完成新增器件和更换物料的测试、射频调试和射频测试工作，解决研发和量产阶段的射频问题。3、提供射频技术支持为了保证研发产品量产，根据公司流程规范向相关部门提供技术支持文档和技术支持。4、提供指导工作协助主管完成部门梯度建设工作，在日常工作指导入门和有一定,上海与德通讯技术有限公司（简称“与德通讯“），创业团队的历史沿革始于2007年，后于2010年成立。在互联网的时代，公司致力于移动通讯终端、互联网智能硬件和互联网接入等先进技术的研究。公司目前规模1000人左右，深圳制造物流基地规模3000人。我们具有完整的产品设计研发测试能力，同时具有完整的供应链和整机制造交付能力，历年来已经累积了120家海外运营商的定制开发经验，取得了100多个TA测试认证。,"5-10年,10年以上",计算机软件，互联网/电子商务，通信(设备/运营/增值服务),招聘,上海高级射频工程师招聘,上海与德通讯技术有限公司,上海高级射频工程师招聘,徐汇区,2017-04-14,上海市徐汇区,上海市徐汇区,51招聘英才网,全职,徐汇区,2017-05-11,0-1
上海,米聘上海网络科技有限公司,不限,"lt;pgt;工作职责：lt;/pgt;lt;pgt;1、按时、按质完成项目的研发计划：为了确保硬件相关各模块正常工作，能够按时完成原理图制作，摆件，调试，解决存在问题，达到公司规定的标准；lt;/pgt;lt;pgt;2、射频技术的研发和调试,文档拟制： 为了确保射频技术研发的功能，性能，质量和进度，使硬件技术的研发符合产品定义书的要求，完成具体射频技术的研发，lt;/pgt;lt;pgt;协调与其它部门或合作者的接口技术与关系。在公司制度与流程规定的范围内，完成技术文档的拟制；lt;/pgt;lt;pgt;3、射频技术的关键节点评审：为了实现部门和项目的正常运作，在公司制度与流程规定的范围内，参加技术的关键节点的评审；lt;/pgt;lt;pgt;4、项目问题的解决：负责指导对项目中的具体问题的解决，并提供修改方案，参与评估导入的解决对策，总结项目出现的问题，积累技术；lt;/pgt;lt;pgt;5、其他部门所需要的射频技术支持：为了实现部门与项目的正常运lt;/pgt;lt;pgt;lt;br/gt;lt;/pgt;",,不限,通信/电信设备/服务,招聘,射频工程师,,射频工程师,上海,2017-04-13,上海市张江高科祖冲之路2277弄1号409,,中国人才热线,全职,,2017-05-14,10000-99999999
上海,上海司南卫星导航技术有限公司,1年以上,岗位职责：1、射频设计工作为了降低设计风险、保产品设计质量和项目进度，按照开发流程根据项目进度要求独立完成主板系统评估与设计、射频电子器件评估与选型、射频原理图设计和PCB设计。2、射频调试工作为了保证设计质量，按照公司流程规范，独立完成新增器件和更换物料的测试、射频调试和射频测试工作，解决研发和量产阶段的射频问题。3、提供射频技术支持为了保证研发产品量产，根据公司流程规范向相关部门提供技术支持文档和技术支持。任职要求：1、有射频系统或射频电路设计相关经验，射频、微波、电磁场、电子等相关专业本科及以上学历；2、熟悉各类高频电子元器件，对射频电路原理与设计、典型射频指标有深入了解，能熟练使用ADS和HFSS进行射频电路仿真软件，并能用ADS仿真指导功放设计与调试；3、能熟练使用AltiumDesign软件进行电路原理图和PCB图设计；4、能熟练使用常用射频仪器（如VNA、频谱仪、信号源、网分等），对EMS和EMI有一定设计经验；5、有锁相环（PLL）及宽带射频电路设计及调试经验者优先；6、熟悉射频收发链路构架，从事过天线和功放研发者优先；7、具备敬业与团队合作精神，良好的协调沟通能力。,上海司南卫星导航技术有限公司是一家集研发、生产、销售、服...,"1-3年,3-5年,5-10年,10年以上",不限,招聘,射频工程师(上海司南卫星...,,射频工程师(上海司南卫星导航技术有限公司),上海,2017-04-13,,,猎聘网,全职,不限,2017-07-02,0-1
上海,"深圳市天河星供应链有限公司,供应链平台",1-3年,"有手机RF调试经验。 ,Boss 谢洪智 15k-16k 诚聘", ,1-3年,计软/通信/互联网/电子,招聘,射频工程师(带薪年假),供应链平台,射频工程师(带薪年假),闵行区,2017-04-14,,,看准网,全职,闵行区,2017-05-14,15000-16000
上海,知名大型汽车电子集团公司技术研发中心,5-10年,岗位职责1、负责车身电子遥控发射、遥控接收电路的原理图及PCB设计，负责高频天线的的仿真设计测试匹配；2、负责PEPS低频电路的设计、低频线圈的设计、低频电磁场的仿真与标定等工作；3、负责发动机止动式防盗线圈的设计测试与电路匹配；4、负责射频产品的无委会认,,5-10年,汽车/摩托车（制造/维护/配件/销售/服务/租赁）/仪器仪表及工业自动化/大型设备/机电设备/重工业,招聘,汽车电子射频工程师  车...,知名大型汽车电子集团公司技术研发中心,汽车电子射频工程师  车身无线通信工程师,上海,2017-04-12,上海,上海,智联卓聘,全职,上海,2017-06-17,25000-99999999
上海,上海航天科工电器研究院有限公司,不限,职位描述：岗位职责：1. 作为技术服务项目负责人，承担射频项目的全程技术支持；产品的设计方案、技术文件输出、BOM搭建、技术文件变更验证及文件更改编制；2.负责项目生产过程中的技术支持及跟踪，解决现场出现的技术问题；3.对新产品的验证试验，全性能试验等进行技术支持；4.对市场部或客户处的技术服务提供支持。职位要求：1.本科以上学历，工科背景，通信工程、无线电、微波和机械工程等专业优先；2.3年以上工作经验，有较好的分析能力和较强的逻辑思维，射频连接器设计经验者优先；3.熟练掌握CAD二维制图软件、Pro/E、SolidWorks、UG或Inventor等三维制图软件中之一；4.熟练掌握矢量网络分析仪、三阶互调测试仪等测试和分析设备；5.熟悉射频连接器设计原理和测试优化；6.熟悉射频连接器和线缆组件的加工，热处理，电镀，装配等工艺。7.熟练运用HFSS等软件对产品进行仿真优化。8.有创新产品和专利者优先。性格要求1.具有项目管理和团队组织能力，有大局意识；2.较强的文字表达和沟通能力；3.勇于争先，有较强的团队协作精神；4.认真细心，工作高度负责。如条件满足，可直接电话联系：万老师      021---66116017职能类别：技术研发工程师关键字：射频设计工程师连接器设计SMAQMATNCBNC微波器件,航天电器股份有限公司，中国航天科工集团旗下的上市公司（股票代码：002025），成立于2001年12月30日，由两家国有军工企业完整改制组建而成。是“全国五一劳动奖状”获得者，中国电子元件百强企业，中国市场电子元件领军厂商，2007年被认定为“国家级企业技术中心”，2009年被认定为“国家火炬计划重点高新技术企业”。2004年7月公开发行股票并上市。主要从事高端继电器、连接器和组件线缆的研制生产和技术服务，是我国电子元器件行业高端领域、高端产品研制生产的主要企业之一。公司跨地域、集团化经营，分别在上海、苏州、泰州和遵义设有子公司。公司80以上的产品销售给航天、航空、电子及舰船等领域的高端客户。公司承担了我国载人航天飞行试验和探月工程的配套产品研制任务，为我国航天事业作出了贡献。公司以“勇于争先，体现我们的价值”为价值准则，“能拼善搏，精雕细琢”为精神要旨，以“连接世界，控制未来”的恢宏气势和信心，力争把公司建设成为“具有显著影响力和竞争力的一流高科技企业”。上海航天科工电器研究院做为航天电器设在上海的高端研发机构，主要承担产品研发和技术服务工作。,不限,节能/环保,招聘,射频设计工程师,上海航天科工电器研究院有限公司,射频设计工程师,上海,2017-04-13,上海市普陀区祁连山南路2891弄93号,不限,OFweek人才网,全职,不限,2017-10-13,12000-20000
上海,上海鼎为通讯科技有限公司,不限,任职要求：1、熟练掌握2G3G4G无线通讯系统原理；2、掌握一定的电磁场与电磁波理论知识及天线技；3、具有三年以上无线通讯设备射频设计工作经验术；4、熟悉高通等多个平台手机射频方案；5、能熟练使用与射频测试相关的各种仪器；6、能至少熟练运用一种射频仿真软件；7、思维开放，善于专研，勇于创新；8、性格沉稳。,鼎为立志成为电子行业研发、制造、分销、品牌运作一体化的国...,不限,不限,招聘,高级射频工程师(上海鼎为...,,高级射频工程师(上海鼎为通讯科技有限公司),上海,2017-04-13,,,猎聘网,全职,不限,2017-07-02,0-1
上海,"上海铂爵珠宝首饰有限公司,520珠宝",不限,"RFID,NFC开发过相关软件 ,Boss 叶垂林 10k-20k 诚聘", ,不限,计软/通信/互联网/电子,招聘,无线射频工程师(扁平管理...,520珠宝,无线射频工程师(扁平管理),黄浦区,2017-04-14,河南南路16号,河南南路16号,看准网,全职,黄浦区,2017-05-14,10000-20000
上海,成都某科技公司,3-5年,岗位职责：参与公司射频功率放大器（PA）芯片的射频电路设计。任职要求：1、硕士及以上学历，微波射频/电磁场、模拟电路、信号与系统、通信系统等背景3年以上工作经验；2、了解射频电路，设计过LNA，Mixer，PA，PA Driver，Passive Device，VCO中的一种或,,3-5年,电子技术/半导体/集成电路/互联网/移动互联网/电子商务/计算机硬件及网络设备,招聘,射频芯片设计工程师/经理,成都某科技公司,射频芯片设计工程师/经理,上海,2017-04-13,上海,上海,智联卓聘,全职,上海,2017-06-20,50000-99999999
上海,慧国上海软件科技有限公司,不限,"职位描述：招聘岗位：慧荣科技FCI产品线上海分公司  射频工程师公司网页：www.fci.co.kr岗位要求Minimum of 2 years relevant experience in both software and hardware supporting- Debug and problem solving of customer issues- Have a broad technical understanding of CDMA/LTE/GNSS/DTV system- Have understanding of communication Interfaces; I2C, SPI, SDIO and so on- Able to use test instruments (Oscilloscope, Spectrum analyzer)- Have understanding system schematic职能类别：射频工程师FAE现场应用工程师关键字：手机射频，CDMA,LTE,RFengineer",慧国（上海）软件科技有限公司是在美国上市的跨国公司SiliconMotionTechnologyCorporation（简称SMTC）的分公司。SMTC以提供完整产品兼容性、高效能与低耗电之半导体解决方案之专业芯片设计、开发与销售公司。公司产品主要应用于多媒体消费性电子产品中，分为两大类：一、用于可携式储存媒体控制芯片，如各种小型快闪记忆卡控制芯片（如SD/MMC/CF等）、USB2.0闪存控制芯片（USB2.0UFD）:二、用于数字多媒体设备之整合单芯片，如MP3控制芯片（PortableAudioSoC）、可携式绘图处理器（MobileGraphicController）及影像处理控制芯片（ImageProcessor）等。SMTC是目前市场上主要的SD/MMC控制芯片与USB2.0闪存控制芯片的供货商。由于SMTC较早投入有关闪存控制芯片的开发，并花了相当多的心血于各式终端产品的兼容性验证与测试，所以是目前市场上产品兼容性最高的SD/MMC控制芯片。而且支持目前市场上多种不同类型与容量的闪存，因此可以提供客户多样性选择与便利性。公司研发总部位于美国硅谷、日本、台湾与上海地区，公司产品行销据点则遍及美国硅谷、日本新横滨、德国慕尼黑、韩国汉城、台北、上海与深圳等地。慧国（上海）软件科技有限公司是SMTC2004年12月在上海投资新设立的外商独资企业，以开发、设计、研制软件产品和软件系统集成产品为主，并提供相关的技术支持和技术服务为一体的软件科技型企业。慧国软件科技倡导以人为本、提倡团队协作、创新建树的企业文化。愿为员工提供一个施展个人才华、实现人生社会价值的舞台，让我们的员工在企业内找到自己理想的位置，获得应有的报酬、荣誉和尊严，而企业也能在激烈的市场经济中得以持续发展。慧国软件科技秉承科技创新、技术领先之精神，期许成为国际级的高新科技型企业。欢迎有志为IC事业吃苦耐劳的人士加盟——慧国软件科技！,不限,工控/自动化,招聘,射频工程师/FAE,慧国（上海）软件科技有限公司,射频工程师/FAE,上海,2017-04-13,国泰路11号A楼18层,不限,OFweek人才网,全职,不限,2017-10-13,8000-12000
